timestamp,market,side,price,qty,fee,cash_after,position_qty_after,realized_pnl,reason
2026-04-20T12:27:23.175792+00:00,KRW-RED,buy,200.10000000,1248.750624687656,125.00000000,750000.00000000,1248.750624687656,0.00000000,uptrend filter passed; momentum 0.50%; volume 1.85x; RSI 66.7; above EMA200; btc regime ok: momentum -0.07%; selected from top-volume scan
2026-04-20T13:45:42.435050+00:00,KRW-RED,sell,198.90050000,1248.750624687656,124.18856181,998252.93506387,0.000000000000,-1622.06493613,trend break
2026-04-20T13:47:47.344137+00:00,KRW-CPOOL,buy,41.12055000,6066.029081544036,124.78161688,748689.70129791,6066.029081544036,0.00000000,uptrend filter passed; momentum 0.24%; volume 7.09x; RSI 50.0; above EMA200; btc regime ok: momentum 0.00%; selected from top-volume scan
2026-04-20T15:16:05.512363+00:00,KRW-CPOOL,sell,40.37980000,6066.029081544036,122.47252055,993512.26988428,0.000000000000,-4615.88356271,stop loss reached: -1.75%
2026-04-20T15:18:55.373885+00:00,KRW-CHZ,buy,66.63330000,3491.360086051106,116.37861132,760755.04725110,3491.360086051106,0.00000000,uptrend filter passed; momentum 0.76%; volume 2.86x; RSI 66.7; above EMA200; btc regime ok: momentum 0.30%; selected from top-volume scan
2026-04-20T15:23:39.696189+00:00,KRW-CHZ,sell,66.56670000,3491.360086051106,116.20415972,993047.16253152,0.000000000000,-348.72874145,"time stop reached: held 12 ticks, pnl -0.05%"
2026-04-20T15:24:10.471289+00:00,KRW-KERNEL,buy,93.54675000,2652.552437551948,124.13089532,744785.37189864,2652.552437551948,0.00000000,uptrend filter passed; momentum 0.11%; volume 5.01x; RSI 60.0; above EMA200; btc regime ok: momentum 0.27%; selected from top-volume scan
2026-04-20T19:42:58.742005+00:00,KRW-KERNEL,sell,94.55270000,2652.552437551948,125.40299743,995465.96376332,0.000000000000,2542.93212712,take profit reached: 1.13%
2026-04-20T19:44:05.196868+00:00,KRW-BTC,buy,112802373.00000000,0.002205113696,124.43324547,746599.47282249,0.002205113696,0.00000000,uptrend filter passed; momentum 0.05%; volume 1.31x; RSI 60.7; above EMA200; btc regime ok: momentum 0.05%; selected from top-volume scan
2026-04-20T20:30:42.710393+00:00,KRW-BTC,sell,112831556.00000000,0.002205113696,124.40320476,995281.47914609,0.000000000000,-60.05137176,trend break
2026-04-20T21:07:55.644634+00:00,KRW-PLUME,buy,19.00950000,9753.536815930956,92.75130470,809778.86973895,9753.536815930956,0.00000000,uptrend filter passed; momentum 0.53%; volume 1.51x; RSI 50.0; above EMA200; btc regime ok: momentum -0.07%; selected from top-volume scan
2026-04-20T21:26:45.095781+00:00,KRW-PLUME,sell,18.89055000,9753.536815930956,92.12483745,993936.41979969,0.000000000000,-1252.30804170,trend break
