timestamp,market,side,price,qty,fee,cash_after,position_qty_after,realized_pnl,reason
2026-04-19T04:40:57.744913+00:00,KRW-BTC,buy,60765436.88722987,0.003289699050,100.00000000,800000.00000000,0.003289699050,0.00000000,uptrend filter passed
2026-04-19T04:40:57.749725+00:00,KRW-BTC,sell,61346880.66587473,0.003289699050,100.90638752,1001711.86865871,0.000000000000,1811.86865871,take profit reached: 1.01%
2026-04-19T04:40:57.751858+00:00,KRW-BTC,buy,61435913.81658601,0.003259367202,100.17118687,801369.49492696,0.003259367202,0.00000000,uptrend filter passed
2026-04-19T04:41:44.044222+00:00,KRW-BTC,buy,60765436.88722987,0.003289699050,100.00000000,800000.00000000,0.003289699050,0.00000000,uptrend filter passed
2026-04-19T04:41:44.049849+00:00,KRW-BTC,sell,61346880.66587473,0.003289699050,100.90638752,1001711.86865871,0.000000000000,1811.86865871,take profit reached: 1.01%
2026-04-19T04:41:44.051979+00:00,KRW-BTC,buy,61435913.81658601,0.003259367202,100.17118687,801369.49492696,0.003259367202,0.00000000,uptrend filter passed
2026-04-19T04:41:44.056220+00:00,KRW-BTC,sell,61075628.90479430,0.003259367202,99.53395086,1000337.86269596,0.000000000000,-1273.83477588,stop loss reached: -0.54%
2026-04-19T04:42:30.546602+00:00,KRW-BTC,buy,60765436.88722987,0.003289699050,100.00000000,800000.00000000,0.003289699050,0.00000000,uptrend filter passed
2026-04-19T04:42:30.548448+00:00,KRW-BTC,sell,61346880.66587473,0.003289699050,100.90638752,1001711.86865871,0.000000000000,1811.86865871,take profit reached: 1.01%
2026-04-19T04:42:30.553396+00:00,KRW-BTC,buy,61435913.81658601,0.003259367202,100.17118687,801369.49492696,0.003259367202,0.00000000,uptrend filter passed
2026-04-19T04:42:30.561027+00:00,KRW-BTC,sell,61075628.90479430,0.003259367202,99.53395086,1000337.86269596,0.000000000000,-1273.83477588,stop loss reached: -0.54%
2026-04-19T04:42:30.562303+00:00,KRW-BTC,buy,61056729.47105141,0.003275110549,100.03378627,800270.29015677,0.003275110549,0.00000000,uptrend filter passed
2026-04-19T04:42:30.564484+00:00,KRW-BTC,sell,60868936.01346469,0.003275110549,99.67624721,999523.10832858,0.000000000000,-714.72058111,trend break
2026-04-19T04:45:15.613381+00:00,KRW-BTC,buy,60765436.88722987,0.003289699050,100.00000000,800000.00000000,0.003289699050,0.00000000,uptrend filter passed
2026-04-19T04:45:15.616393+00:00,KRW-BTC,sell,61346880.66587473,0.003289699050,100.90638752,1001711.86865871,0.000000000000,1811.86865871,take profit reached: 1.01%
2026-04-19T04:45:15.617900+00:00,KRW-BTC,buy,61435913.81658601,0.003259367202,100.17118687,801369.49492696,0.003259367202,0.00000000,uptrend filter passed
2026-04-19T04:45:15.621014+00:00,KRW-BTC,sell,61075628.90479430,0.003259367202,99.53395086,1000337.86269596,0.000000000000,-1273.83477588,stop loss reached: -0.54%
2026-04-19T04:45:15.622337+00:00,KRW-BTC,buy,61056729.47105141,0.003275110549,100.03378627,800270.29015677,0.003275110549,0.00000000,uptrend filter passed
2026-04-19T04:45:15.624376+00:00,KRW-BTC,sell,60868936.01346469,0.003275110549,99.67624721,999523.10832858,0.000000000000,-714.72058111,trend break
2026-04-19T04:47:51.110584+00:00,KRW-BTC,buy,60765436.88722987,0.003289699050,100.00000000,800000.00000000,0.003289699050,0.00000000,uptrend filter passed
2026-04-19T04:47:51.116400+00:00,KRW-BTC,sell,61346880.66587473,0.003289699050,100.90638752,1001711.86865871,0.000000000000,1811.86865871,take profit reached: 1.01%
2026-04-19T04:47:51.117401+00:00,KRW-BTC,buy,61435913.81658601,0.003259367202,100.17118687,801369.49492696,0.003259367202,0.00000000,uptrend filter passed
2026-04-19T04:47:51.124125+00:00,KRW-BTC,sell,61075628.90479430,0.003259367202,99.53395086,1000337.86269596,0.000000000000,-1273.83477588,stop loss reached: -0.54%
2026-04-19T04:47:51.125337+00:00,KRW-BTC,buy,61056729.47105141,0.003275110549,100.03378627,800270.29015677,0.003275110549,0.00000000,uptrend filter passed
2026-04-19T04:47:51.127441+00:00,KRW-BTC,sell,60868936.01346469,0.003275110549,99.67624721,999523.10832858,0.000000000000,-714.72058111,trend break
2026-04-19T04:49:03.864110+00:00,KRW-BTC,buy,112324134.00000000,0.001779670965,100.00000000,800000.00000000,0.001779670965,0.00000000,uptrend filter passed
2026-04-19T04:51:43.761677+00:00,KRW-BTC,buy,60765436.88722987,0.003289699050,100.00000000,800000.00000000,0.003289699050,0.00000000,uptrend filter passed
2026-04-19T04:51:43.767197+00:00,KRW-BTC,sell,61346880.66587473,0.003289699050,100.90638752,1001711.86865871,0.000000000000,1811.86865871,take profit reached: 1.01%
2026-04-19T04:51:43.769212+00:00,KRW-BTC,buy,61435913.81658601,0.003259367202,100.17118687,801369.49492696,0.003259367202,0.00000000,uptrend filter passed
2026-04-19T04:51:43.776351+00:00,KRW-BTC,sell,61075628.90479430,0.003259367202,99.53395086,1000337.86269596,0.000000000000,-1273.83477588,stop loss reached: -0.54%
2026-04-19T04:51:43.778546+00:00,KRW-BTC,buy,61056729.47105141,0.003275110549,100.03378627,800270.29015677,0.003275110549,0.00000000,uptrend filter passed
2026-04-19T04:51:43.782312+00:00,KRW-BTC,sell,60868936.01346469,0.003275110549,99.67624721,999523.10832858,0.000000000000,-714.72058111,trend break
2026-04-19T04:54:30.272999+00:00,KRW-BTC,buy,60765436.88722987,0.003289699050,100.00000000,800000.00000000,0.003289699050,0.00000000,uptrend filter passed
2026-04-19T04:54:30.277328+00:00,KRW-BTC,sell,61346880.66587473,0.003289699050,100.90638752,1001711.86865871,0.000000000000,1811.86865871,take profit reached: 1.01%
2026-04-19T04:54:30.277328+00:00,KRW-BTC,buy,61435913.81658601,0.003259367202,100.17118687,801369.49492696,0.003259367202,0.00000000,uptrend filter passed
2026-04-19T04:54:30.277328+00:00,KRW-BTC,sell,61075628.90479430,0.003259367202,99.53395086,1000337.86269596,0.000000000000,-1273.83477588,stop loss reached: -0.54%
2026-04-19T04:54:30.285712+00:00,KRW-BTC,buy,61056729.47105141,0.003275110549,100.03378627,800270.29015677,0.003275110549,0.00000000,uptrend filter passed
2026-04-19T04:54:30.287220+00:00,KRW-BTC,sell,60868936.01346469,0.003275110549,99.67624721,999523.10832858,0.000000000000,-714.72058111,trend break
2026-04-19T05:00:21.877681+00:00,KRW-BTC,buy,60765436.88722987,0.003289699050,100.00000000,800000.00000000,0.003289699050,0.00000000,uptrend filter passed
2026-04-19T05:00:21.884534+00:00,KRW-BTC,sell,61346880.66587473,0.003289699050,100.90638752,1001711.86865871,0.000000000000,1811.86865871,take profit reached: 1.01%
2026-04-19T05:00:21.885563+00:00,KRW-BTC,buy,61435913.81658601,0.003259367202,100.17118687,801369.49492696,0.003259367202,0.00000000,uptrend filter passed
2026-04-19T05:00:21.893201+00:00,KRW-BTC,sell,61075628.90479430,0.003259367202,99.53395086,1000337.86269596,0.000000000000,-1273.83477588,stop loss reached: -0.54%
2026-04-19T05:00:21.895745+00:00,KRW-BTC,buy,61056729.47105141,0.003275110549,100.03378627,800270.29015677,0.003275110549,0.00000000,uptrend filter passed
2026-04-19T05:00:21.897252+00:00,KRW-BTC,sell,60868936.01346469,0.003275110549,99.67624721,999523.10832858,0.000000000000,-714.72058111,trend break
2026-04-19T05:00:48.054968+00:00,KRW-BTC,buy,60765436.88722987,0.003289699050,100.00000000,800000.00000000,0.003289699050,0.00000000,uptrend filter passed
2026-04-19T05:00:48.058524+00:00,KRW-BTC,sell,61346880.66587473,0.003289699050,100.90638752,1001711.86865871,0.000000000000,1811.86865871,take profit reached: 1.01%
2026-04-19T05:00:48.060596+00:00,KRW-BTC,buy,61435913.81658601,0.003259367202,100.17118687,801369.49492696,0.003259367202,0.00000000,uptrend filter passed
2026-04-19T05:00:48.062921+00:00,KRW-BTC,sell,61075628.90479430,0.003259367202,99.53395086,1000337.86269596,0.000000000000,-1273.83477588,stop loss reached: -0.54%
2026-04-19T05:00:48.065053+00:00,KRW-BTC,buy,61056729.47105141,0.003275110549,100.03378627,800270.29015677,0.003275110549,0.00000000,uptrend filter passed
2026-04-19T05:00:48.066074+00:00,KRW-BTC,sell,60868936.01346469,0.003275110549,99.67624721,999523.10832858,0.000000000000,-714.72058111,trend break
2026-04-19T05:01:08.146467+00:00,KRW-BTC,buy,60765436.88722987,0.003289699050,100.00000000,800000.00000000,0.003289699050,0.00000000,uptrend filter passed
2026-04-19T05:01:08.150624+00:00,KRW-BTC,sell,61346880.66587473,0.003289699050,100.90638752,1001711.86865871,0.000000000000,1811.86865871,take profit reached: 1.01%
2026-04-19T05:01:08.151636+00:00,KRW-BTC,buy,61435913.81658601,0.003259367202,100.17118687,801369.49492696,0.003259367202,0.00000000,uptrend filter passed
2026-04-19T05:01:08.156341+00:00,KRW-BTC,sell,61075628.90479430,0.003259367202,99.53395086,1000337.86269596,0.000000000000,-1273.83477588,stop loss reached: -0.54%
2026-04-19T05:01:08.158850+00:00,KRW-BTC,buy,61056729.47105141,0.003275110549,100.03378627,800270.29015677,0.003275110549,0.00000000,uptrend filter passed
